listing_id,share_class_id,isin,mic,ticker,current_investability_state,current_uk_retail_eligibility,isa_eligibility,sipp_eligibility,ibkr_availability,broker_status,broker_check_method,broker_check_date,current_exchange_listing_status,kid_retail_document_evidence,kid_retail_document_url,structural_eligibility,eligibility_verification_date,eligibility_confidence,eligibility_evidence_ids,historical_eligibility,historical_eligibility_supported,warning
LIST-5AC6510FC6DAAA39,SC-6D894C66EBEF6CAB,IE00BKWQ0G16,XLON,FNCL,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-99545ABABD127584,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5B4D80ABFF711EFD,SC-0E464BCC7EF5E003,IE000C6ITGC8,XLON,QANT,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0FFBE289C2E411CD;EVD-133D1CE8E9C31601;EVD-C8AC84410D51D02B,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5BCA74D29D093BE6,SC-947C382E5D5B406E,IE00BM67HM91,XLON,XDW0,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-8D9DB0D7594E3A83,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5BD2A32D503A289E,SC-C3C91E72C5D07926,IE0002Y8CX98,XLON,EUDF,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-923FC54891541369,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5BDF9BF54DB52CF8,SC-AE09315B4B7B1F53,IE00B95PGT31,XLON,VJPN,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-29A4C72D7B4D1AC1,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5C1A7E74DECF99D4,SC-698C24B4AEFF306A,IE00BYTRRF33,XLON,WMAT,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-99545ABABD127584,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5C977E40F5967376,SC-3231B96DDFC014D9,IE00BKLF1R75,XLON,CHRG,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-923FC54891541369,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5D1FCC0719D9A3D6,SC-4A5624541537FDDE,IE00BLRB0028,XLON,GCEX,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-B8D85809D7E97B44,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5DB20A4D2F5A8B76,SC-D22D672C12C820E7,IE000TIZ5AP4,XLON,FTIE,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-C700056C10DB9EF8,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5E9BC2C2504F7B87,SC-F9F72A02FBAC1193,IE00BLCHJN13,XLON,LITG,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-2B2E092D8EB76897,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5EFCDEE4366E2C0C,SC-E44C65B1A3A31715,IE00BM67HS53,XLON,XDWM,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-8D9DB0D7594E3A83,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-5FB921F1C6D17CE5,SC-11480B08BDE5374E,IE000U07IGB1,XLON,IQMX,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-B8D85809D7E97B44,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-60B356057092496B,SC-2168DD8054B60302,IE00B6R52143,XLON,SPAG,CURRENTLY_INVESTABLE,ELIGIBLE_DOCUMENTED_CURRENT_ISSUER_PAGE,YES,YES,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,CURRENT_DOCUMENT_HTTP_VERIFIED,https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-agribusiness-ucits-etf-usd-acc-gb-ie00b6r52143-en.pdf,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,HIGH,EVD-070E4CB93B5C5C89;EVD-0FFBE289C2E411CD;EVD-C5043C2C0E99672C;EVD-F27A3414EC7F5696,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-60C1122671C2DF2C,SC-05D07FB54BB04E58,IE000TCZMZM8,XLON,INGH,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0FFBE289C2E411CD;EVD-183BF47FCBF7F681;EVD-EB0762A0D9B5DA0F,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-61890D1B5CAFF250,SC-4E66F21CCAAD145F,IE00B4ND3602,XLON,SGLN,CURRENTLY_INVESTABLE,ELIGIBLE_DOCUMENTED_CURRENT_ISSUER_PAGE,YES,YES,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_NORMAL_TRADING_OBSERVED_ON_CURRENT_LSE_INSTRUMENT_PAGE,CURRENT_DOCUMENT_HTTP_VERIFIED,https://www.ishares.com/gls-download/literature/kiid/uk_priips-ishares-physical-gold-etc-gb-ie00b4nd3602-en.pdf,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,HIGH,EVD-0FFBE289C2E411CD;EVD-4DD09953A5A2C6F7;EVD-4EF5BD7888DDA30C;EVD-5502DD01B5A60B06;EVD-5A19F59E96FA43CE;EVD-741217064F0E368A,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-6204640605BE5843,SC-48245D777B564E77,IE000T8QD852,XLON,CHPP,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-A6E53D0318F1EF38,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-62124C2D255632C2,SC-3D69C1DB91480254,LU0136240974,XLON,UC65,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-8B347403996F2BB4,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-62AB7E6A4CF2519D,SC-47A0987AB6D1A951,IE00BKWQ0H23,XLON,HLTH,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-99545ABABD127584,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-62F20C329F87A81E,SC-08BD323AE562ECB6,IE00B77D4428,XLON,UC03,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0C5BDB318AC79822,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-630DABDA2B1F3BBF,SC-947C382E5D5B406E,IE00BM67HM91,XLON,XWES,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-8D9DB0D7594E3A83,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-631BAE4786CE24EF,SC-476DC9BF5F11A9FB,IE00B539F030,XLON,CSUK,CURRENTLY_INVESTABLE,ELIGIBLE_DOCUMENTED_CURRENT_ISSUER_PAGE,YES,YES,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,CURRENT_DOCUMENT_HTTP_VERIFIED,https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-uk-ucits-etf-gbp-acc-gb-ie00b539f030-en.pdf,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,HIGH,EVD-0FFBE289C2E411CD;EVD-A98CEEF77ED2542D;EVD-BCFFF53E5CE208CE;EVD-D81CA9A20619188B,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-643F1ABFBD5CFD2F,SC-C9BB17C5E720E640,IE0000TZZ2B2,XLON,RSPB,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-EB0762A0D9B5DA0F,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-649F8455DB6E4730,SC-066427AC4EBC84E4,IE0005042456,XLON,ISF,CURRENTLY_INVESTABLE,ELIGIBLE_DOCUMENTED_CURRENT_ISSUER_PAGE,YES,YES,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,CURRENT_DOCUMENT_HTTP_VERIFIED,https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-ftse-100-ucits-etf-gbp-dist-gb-ie0005042456-en.pdf,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,HIGH,EVD-0FFBE289C2E411CD;EVD-73DD1C6502ED56BC;EVD-A4DE90620BC0EBFF;EVD-CEAC2F5E15F4B153,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-65468422B0EFAF1D,SC-445B10913D12816C,IE00BMH5XY61,XLON,EBIZ,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0B58F81C4555E7C8,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-654C5A89606CA6E6,SC-8CE2ACCC0D3B66FD,IE00B3RBWM25,XLON,VWRL,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-898FCF602D1C485C,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-654EFCB7870EB005,SC-DDA12CB133ABBDE8,IE000A8N67F3,XLON,ESUS,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-8E74500060C264FE,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-657B084B9D4FA98A,SC-8BED0470D7A37089,IE00B53L3W79,XLON,CSX5,CURRENTLY_INVESTABLE,ELIGIBLE_DOCUMENTED_CURRENT_ISSUER_PAGE,YES,YES,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,CURRENT_DOCUMENT_HTTP_VERIFIED,https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-euro-stoxx-50-ucits-etf-eur-acc-gb-ie00b53l3w79-en.pdf,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,HIGH,EVD-0FFBE289C2E411CD;EVD-4450A2C52AE82BB7;EVD-A1E8D9170BEF35C7;EVD-BCFFF53E5CE208CE,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-65BE91E45674F0F2,SC-A554FE67CAC28B60,IE0000ZL1RD2,XLON,CHPG,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-2B2E092D8EB76897,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-664D5BF28C42480A,SC-BEF041297C8F6642,IE000LGWDNE5,XLON,IVAI,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-B8D85809D7E97B44,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-66EFEFD98FE252FF,SC-2168DD8054B60302,IE00B6R52143,XLON,ISAG,CURRENTLY_INVESTABLE,ELIGIBLE_DOCUMENTED_CURRENT_ISSUER_PAGE,YES,YES,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,CURRENT_DOCUMENT_HTTP_VERIFIED,https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-agribusiness-ucits-etf-usd-acc-gb-ie00b6r52143-en.pdf,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,HIGH,EVD-070E4CB93B5C5C89;EVD-0FFBE289C2E411CD;EVD-C5043C2C0E99672C;EVD-F27A3414EC7F5696,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-6727A8775DF136E7,SC-B1542538059C5697,IE000U9ODG19,XLON,DFND,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0FFBE289C2E411CD;EVD-8FF893B8C19A421D;EVD-C5043C2C0E99672C,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-67AEAB8FB1C77AA1,SC-22ECAA5CC475F56C,IE000Q8F0M81,XLON,H2O,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-C700056C10DB9EF8,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-684156F3D5966D2F,SC-C8679D444506AF89,IE00B7K93397,XLON,UC13,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0C5BDB318AC79822,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-6846F2BB8AE69B59,SC-BFAE59DDA3E335ED,IE00BD4TY451,XLON,AUST,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0C5BDB318AC79822,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
LIST-696E306CBCC64E0F,SC-1F68912EB4A7961F,IE00069Q7MY9,XLON,DCSH,CURRENT_CANDIDATE_UNVERIFIED,NOT_VERIFIED,NOT_DETERMINED,NOT_DETERMINED,NOT_CHECKED,NOT_CHECKED,NO_SAFE_EXACT_LSE_ISIN_READ_ONLY_ROUTE_AVAILABLE,NOT_CHECKED,ACTIVE_OBSERVED_IN_CURRENT_LSE_SNAPSHOT,NOT_VERIFIED,NOT_AVAILABLE,ELIGIBLE_LONG_ONLY_STRUCTURE,2026-08-22,MEDIUM,EVD-0FFBE289C2E411CD;EVD-18DF12D43E1F7FE3;EVD-BCFFF53E5CE208CE,NOT_ASSESSED_OUT_OF_SCOPE,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
