economic_exposure_family_id,economic_exposure_name,rotation_role,competition_pool,parent_exposure,preferred_or_alternate,ISIN,ticker,expected_exchange,expected_MIC,listing_currency,GBP_GBX_unit,issuer,structure,LSE_current_status,UK_retail_disclosure_status,public_ISA_rules_status,public_evidence_URLs,public_evidence_date,public_evidence_confidence,IBKR_contract_status,IBKR_contract_id,IBKR_exchange_found,IBKR_symbol_found,IBKR_quote_status,IBKR_ISA_purchase_status,verification_notes,listing_id,share_class_id,selectable_flag,benchmark_only_flag,warning
US_BANKS,Us banking industry,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,US_FINANCIALS,ALTERNATE,IE00BD3V0B10,BNKS,London Stock Exchange,XLON,USD,USD,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-2063F4BF7B1AC629,SC-D0E2C28EF158D438,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_BANKS,Us banking industry,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,US_FINANCIALS,PREFERRED,IE00BDVPTJ63,XUFB,London Stock Exchange,XLON,GBP,GBX,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-3EEB8E9FBFF33C15,SC-FDB0EA4E64831511,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_BROAD_LARGE_CAP,Broad US large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,GLOBAL_DEVELOPED_WORLD,ALTERNATE,IE0031442068,IDUS,London Stock Exchange,XLON,USD,USD,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-sp-500-ucits-etf-usd-dist-gb-ie0031442068-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-86A26EDF7047CE8C,SC-0A5B1D8BDF44932C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_BROAD_LARGE_CAP,Broad US large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,GLOBAL_DEVELOPED_WORLD,PREFERRED,IE0031442068,IUSA,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-sp-500-ucits-etf-usd-dist-gb-ie0031442068-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-9A4B308E666C3988,SC-0A5B1D8BDF44932C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_BROAD_LARGE_CAP_EUR_HEDGED,Broad US large-cap equities hedged to EUR,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,US_BROAD_LARGE_CAP,PREFERRED,IE00B3ZW0K18,IUSE,London Stock Exchange,XLON,EUR,EUR,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-sp-500-eur-hedged-ucits-etf-acc-gb-ie00b3zw0k18-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-3DBB97D81A984200,SC-0AC72F12318417FB,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_BROAD_LARGE_CAP_GBP_HEDGED,Broad US large-cap equities hedged to GBP,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,US_BROAD_LARGE_CAP,PREFERRED,IE00B3Y8X563,IGUS,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-sp-500-gbp-hedged-ucits-etf-acc-gb-ie00b3y8x563-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-AA2A42449BCCDFC4,SC-7DD8582AB9770258,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_COMMUNICATION_SERVICES,Broad communication-services sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,ALTERNATE,IE00BNC1G707,XUCM,London Stock Exchange,XLON,USD,USD,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-7B619280788139A3,SC-3931EB40094F0EB1,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_COMMUNICATION_SERVICES,Broad communication-services sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,PREFERRED,IE00BNC1G707,XUCN,London Stock Exchange,XLON,GBP,GBX,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D33%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-BF0293856232FE90,SC-3931EB40094F0EB1,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_CONSUMER_STAPLES,Broad consumer-staples sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,PREFERRED,IE00BWBXM385,SXLP,London Stock Exchange,XLON,USD,USD,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-0F0B302177314497,SC-5ED9B22778AD858F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_FINANCIALS,Broad global financials sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,ALTERNATE,IE00BCHWNT26,XUFN,London Stock Exchange,XLON,USD,USD,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-098DD076867FA863,SC-31AB294D8690C50F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_FINANCIALS,Broad global financials sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,PREFERRED,IE00BCHWNT26,XSFN,London Stock Exchange,XLON,GBP,GBX,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-0471EE5CA700D18D,SC-31AB294D8690C50F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_HEALTHCARE,Broad global healthcare sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,ALTERNATE,IE00BWBXM617,SXLV,London Stock Exchange,XLON,USD,USD,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-C74BCB74E6570281,SC-6A83A9916B224132,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_HEALTHCARE,Broad global healthcare sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,US_TOTAL_MARKET,PREFERRED,IE00BWBXM617,GXLV,London Stock Exchange,XLON,GBP,GBX,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-05EDAC3D48E97BAD,SC-6A83A9916B224132,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_NASDAQ_100,US Nasdaq-100 large-cap growth-biased equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,US_BROAD_LARGE_CAP,ALTERNATE,LU1829221024,NASL,London Stock Exchange,XLON,GBP,GBX,AMUNDI,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D22%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-0FD134080DF37455,SC-5E243EA64B456E2B,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_NASDAQ_100,US Nasdaq-100 large-cap growth-biased equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,US_BROAD_LARGE_CAP,PREFERRED,IE0001ZFMLN7,N100,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-D46E82C55F426B83,SC-041D99560EF6A636,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_SMALL_CAP,US small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,US_TOTAL_MARKET,ALTERNATE,IE000GTBEXG4,VRSG,London Stock Exchange,XLON,GBP,GBX,VANGUARD,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-3370C031BF030EA3,SC-C6DAC8E0E3CCB1C7,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_SMALL_CAP,US small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,US_TOTAL_MARKET,PREFERRED,IE0007O06KL9,RU2K,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-D058F66C8D6B96E8,SC-E01984F7A289BF15,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_TOTAL_MARKET,Broad all-cap US equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,GLOBAL_DEVELOPED_WORLD,ALTERNATE,IE00B77D4428,UC04,London Stock Exchange,XLON,GBP,GBX,UBS,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-0FDDFC474ED53079,SC-08BD323AE562ECB6,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
US_TOTAL_MARKET,Broad all-cap US equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,GLOBAL_DEVELOPED_WORLD,PREFERRED,IE0002W8NB38,MUSD,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-4FADAB9E2534CEDE,SC-2BDB85880C104C12,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
